,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
135,P_NOUN_7_ADJ_b,F,P,les gemmes avec le chargeur que j' aime beaucoup ne sont pas vertes <eos>,12,vertes,verts,10,M,S,vertes,-8.767049,verts,-11.756237,1
136,P_NOUN_7_ADJ_b,F,P,les gemmes avec le chargeur que j' aime beaucoup ne sont pas bleues <eos>,12,bleues,bleus,10,M,S,bleues,-9.721899,bleus,-11.490547,1
137,P_NOUN_7_ADJ_b,F,P,les gemmes avec le chargeur que j' aime beaucoup ne sont pas noires <eos>,12,noires,noirs,10,M,S,noires,-8.2728405,noirs,-9.688282,1
138,P_NOUN_7_ADJ_b,F,P,les gemmes avec le chargeur que j' aime beaucoup ne sont pas délicates <eos>,12,délicates,délicats,10,M,S,délicates,-11.883382,délicats,-15.019825,1
139,P_NOUN_7_ADJ_b,F,P,les gemmes avec le chargeur que j' aime beaucoup ne sont pas pointues <eos>,12,pointues,pointus,10,M,S,pointues,-11.3771,pointus,-13.956493,1
140,P_NOUN_7_ADJ_b,F,P,les gemmes avec le chargeur que j' aime beaucoup ne sont pas rondes <eos>,12,rondes,ronds,10,M,S,rondes,-12.050198,ronds,-12.798129,1
141,P_NOUN_7_ADJ_b,F,P,les gemmes avec le chargeur que j' aime beaucoup ne sont pas froides <eos>,12,froides,froids,10,M,S,froides,-8.353402,froids,-14.46814,1
142,P_NOUN_7_ADJ_b,F,P,les gemmes avec le chargeur que j' aime beaucoup ne sont pas chaudes <eos>,12,chaudes,chauds,10,M,S,chaudes,-10.114446,chauds,-13.893091,1
143,P_NOUN_7_ADJ_b,F,P,les gemmes avec le chargeur que j' aime beaucoup ne sont pas importantes <eos>,12,importantes,importants,10,M,S,importantes,-8.069114,importants,-12.390452,1
144,P_NOUN_7_ADJ_b,F,P,les gemmes avec le chargeur que j' aime beaucoup ne sont pas courtes <eos>,12,courtes,courts,10,M,S,courtes,-9.504435,courts,-13.184513,1
