,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
16,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très bleue . <eos>,9,bleue,bleu,7,bleue,-12.195787,bleu,-13.002599,1
17,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très noire . <eos>,9,noire,noir,7,noire,-10.408666,noir,-13.328817,1
18,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très délicate . <eos>,9,délicate,délicat,7,délicate,-9.188624,délicat,-12.642989,1
19,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très pointue . <eos>,9,pointue,pointu,7,pointue,-9.06433,pointu,-11.953947,1
20,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très ronde . <eos>,9,ronde,rond,7,ronde,-8.9049425,rond,-12.317925,1
21,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très froide . <eos>,9,froide,froid,7,froide,-7.162008,froid,-11.365515,1
22,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très chaude . <eos>,9,chaude,chaud,7,chaude,-7.5786505,chaud,-11.393709,1
23,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très importante . <eos>,9,importante,important,7,importante,-4.785849,important,-8.638395,1
24,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très courte . <eos>,9,courte,court,7,courte,-5.781351,court,-9.017389,1
25,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très dure . <eos>,9,dure,dur,7,dure,-6.8447065,dur,-9.08929,1
26,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très claire . <eos>,9,claire,clair,7,claire,-3.9053824,clair,-7.747076,1
27,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très intéressante . <eos>,9,intéressante,intéressant,7,intéressante,-5.828787,intéressant,-9.671603,1
28,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très brillante . <eos>,9,brillante,brillant,7,brillante,-5.715576,brillant,-9.379651,1
29,S_NOUN_7_ADJ_c,F,S,la chaise qui était ici n' est pas très compliquée . <eos>,9,compliquée,compliqué,7,compliquée,-8.153326,compliqué,-11.364677,1
30,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très verte . <eos>,9,verte,vert,7,verte,-9.765636,vert,-12.676357,1
31,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très bleue . <eos>,9,bleue,bleu,7,bleue,-11.563971,bleu,-13.259491,1
32,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très noire . <eos>,9,noire,noir,7,noire,-10.050675,noir,-13.55808,1
33,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très délicate . <eos>,9,délicate,délicat,7,délicate,-8.067747,délicat,-12.013945,1
34,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très pointue . <eos>,9,pointue,pointu,7,pointue,-10.366934,pointu,-14.381584,1
35,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très ronde . <eos>,9,ronde,rond,7,ronde,-11.094689,rond,-13.993929,1
36,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très froide . <eos>,9,froide,froid,7,froide,-6.275385,froid,-10.336774,1
37,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très chaude . <eos>,9,chaude,chaud,7,chaude,-6.661158,chaud,-11.137375,1
38,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très importante . <eos>,9,importante,important,7,importante,-4.1462846,important,-8.4503765,1
39,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très courte . <eos>,9,courte,court,7,courte,-7.023257,court,-11.037096,1
40,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très dure . <eos>,9,dure,dur,7,dure,-5.4197464,dur,-7.5051765,1
41,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très claire . <eos>,9,claire,clair,7,claire,-4.2361183,clair,-8.180576,1
42,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très intéressante . <eos>,9,intéressante,intéressant,7,intéressante,-4.4414,intéressant,-9.487373,1
43,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très brillante . <eos>,9,brillante,brillant,7,brillante,-5.683443,brillant,-9.833591,1
44,S_NOUN_7_ADJ_c,F,S,la poubelle qui était ici n' est pas très compliquée . <eos>,9,compliquée,compliqué,7,compliquée,-7.3470297,compliqué,-9.987956,1
45,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très verte . <eos>,9,verte,vert,7,verte,-8.938017,vert,-10.655182,1
46,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très bleue . <eos>,9,bleue,bleu,7,bleue,-10.198258,bleu,-10.233133,1
47,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très noire . <eos>,9,noire,noir,7,noire,-8.210545,noir,-11.340938,1
48,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très délicate . <eos>,9,délicate,délicat,7,délicate,-7.5976305,délicat,-12.801417,1
49,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très pointue . <eos>,9,pointue,pointu,7,pointue,-8.432907,pointu,-12.049467,1
50,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très ronde . <eos>,9,ronde,rond,7,ronde,-8.987136,rond,-12.054101,1
51,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très froide . <eos>,9,froide,froid,7,froide,-7.8191423,froid,-11.006837,1
52,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très chaude . <eos>,9,chaude,chaud,7,chaude,-7.9622517,chaud,-11.176388,1
53,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très importante . <eos>,9,importante,important,7,importante,-5.0618587,important,-9.637669,1
54,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très courte . <eos>,9,courte,court,7,courte,-5.1753483,court,-8.8915825,1
55,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très dure . <eos>,9,dure,dur,7,dure,-5.7246685,dur,-8.698581,1
56,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très claire . <eos>,9,claire,clair,7,claire,-2.6893337,clair,-6.4626493,1
57,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très intéressante . <eos>,9,intéressante,intéressant,7,intéressante,-7.5490685,intéressant,-11.335036,1
58,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très brillante . <eos>,9,brillante,brillant,7,brillante,-4.565484,brillant,-8.706431,1
59,S_NOUN_7_ADJ_c,F,S,la chemise qui était ici n' est pas très compliquée . <eos>,9,compliquée,compliqué,7,compliquée,-8.219646,compliqué,-11.335579,1
60,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très verte . <eos>,9,verte,vert,7,verte,-12.167508,vert,-14.1060915,1
61,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très bleue . <eos>,9,bleue,bleu,7,bleue,-13.452844,bleu,-14.514957,1
62,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très noire . <eos>,9,noire,noir,7,noire,-12.152904,noir,-14.688638,1
63,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très délicate . <eos>,9,délicate,délicat,7,délicate,-7.0556517,délicat,-11.315395,1
64,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très pointue . <eos>,9,pointue,pointu,7,pointue,-10.309419,pointu,-15.540758,1
65,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très ronde . <eos>,9,ronde,rond,7,ronde,-10.4136715,rond,-14.497959,1
66,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très froide . <eos>,9,froide,froid,7,froide,-8.165615,froid,-11.081633,1
67,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très chaude . <eos>,9,chaude,chaud,7,chaude,-6.7155075,chaud,-11.170307,1
68,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très importante . <eos>,9,importante,important,7,importante,-3.5290995,important,-8.482874,1
69,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très courte . <eos>,9,courte,court,7,courte,-7.1771646,court,-10.991444,1
70,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très dure . <eos>,9,dure,dur,7,dure,-5.794779,dur,-9.868204,1
71,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très claire . <eos>,9,claire,clair,7,claire,-3.4608135,clair,-8.078956,1
72,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très intéressante . <eos>,9,intéressante,intéressant,7,intéressante,-4.51914,intéressant,-10.644743,1
73,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très brillante . <eos>,9,brillante,brillant,7,brillante,-7.0636463,brillant,-10.61266,1
74,S_NOUN_7_ADJ_c,F,S,la recette qui était ici n' est pas très compliquée . <eos>,9,compliquée,compliqué,7,compliquée,-6.8550825,compliqué,-9.924448,1
75,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très verte . <eos>,9,verte,vert,7,verte,-9.244482,vert,-11.107876,1
76,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très bleue . <eos>,9,bleue,bleu,7,bleue,-10.487383,bleu,-10.738515,1
77,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très noire . <eos>,9,noire,noir,7,noire,-7.735533,noir,-11.393412,1
78,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très délicate . <eos>,9,délicate,délicat,7,délicate,-7.6018662,délicat,-12.692278,1
79,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très pointue . <eos>,9,pointue,pointu,7,pointue,-7.9359317,pointu,-11.394701,1
80,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très ronde . <eos>,9,ronde,rond,7,ronde,-8.593901,rond,-12.110921,1
81,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très froide . <eos>,9,froide,froid,7,froide,-8.729645,froid,-11.587334,1
82,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très chaude . <eos>,9,chaude,chaud,7,chaude,-7.625619,chaud,-11.911948,1
83,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très importante . <eos>,9,importante,important,7,importante,-4.5543485,important,-9.6322975,1
84,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très courte . <eos>,9,courte,court,7,courte,-5.090972,court,-9.050567,1
85,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très dure . <eos>,9,dure,dur,7,dure,-5.896162,dur,-8.604033,1
86,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très claire . <eos>,9,claire,clair,7,claire,-2.4050384,clair,-6.683185,1
87,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très intéressante . <eos>,9,intéressante,intéressant,7,intéressante,-7.3754272,intéressant,-11.279181,1
88,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très brillante . <eos>,9,brillante,brillant,7,brillante,-4.556053,brillant,-8.155706,1
89,S_NOUN_7_ADJ_c,F,S,la jupe qui était ici n' est pas très compliquée . <eos>,9,compliquée,compliqué,7,compliquée,-8.936063,compliqué,-11.885283,1
90,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très verte . <eos>,9,verte,vert,7,verte,-9.498436,vert,-12.068499,1
91,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très bleue . <eos>,9,bleue,bleu,7,bleue,-12.000575,bleu,-12.83485,1
92,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très noire . <eos>,9,noire,noir,7,noire,-9.927176,noir,-13.008888,1
93,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très délicate . <eos>,9,délicate,délicat,7,délicate,-8.361959,délicat,-12.608953,1
94,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très pointue . <eos>,9,pointue,pointu,7,pointue,-9.181762,pointu,-13.19151,1
95,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très ronde . <eos>,9,ronde,rond,7,ronde,-11.293174,rond,-14.4658,1
96,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très froide . <eos>,9,froide,froid,7,froide,-6.7907887,froid,-10.88392,1
97,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très chaude . <eos>,9,chaude,chaud,7,chaude,-7.1511765,chaud,-10.768815,1
98,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très importante . <eos>,9,importante,important,7,importante,-4.642719,important,-9.042324,1
99,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très courte . <eos>,9,courte,court,7,courte,-8.178121,court,-11.789669,1
100,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très dure . <eos>,9,dure,dur,7,dure,-5.4652057,dur,-7.4068475,1
101,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très claire . <eos>,9,claire,clair,7,claire,-4.5783033,clair,-8.625521,1
102,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très intéressante . <eos>,9,intéressante,intéressant,7,intéressante,-6.137404,intéressant,-10.311926,1
103,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très brillante . <eos>,9,brillante,brillant,7,brillante,-7.346779,brillant,-10.482669,1
104,S_NOUN_7_ADJ_c,F,S,la colle qui était ici n' est pas très compliquée . <eos>,9,compliquée,compliqué,7,compliquée,-8.593723,compliqué,-11.095925,1
105,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très verte . <eos>,9,verte,vert,7,verte,-11.065166,vert,-13.076081,1
106,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très bleue . <eos>,9,bleue,bleu,7,bleue,-12.903944,bleu,-14.060343,1
107,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très noire . <eos>,9,noire,noir,7,noire,-11.215828,noir,-14.138754,1
108,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très délicate . <eos>,9,délicate,délicat,7,délicate,-9.41411,délicat,-12.564798,1
109,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très pointue . <eos>,9,pointue,pointu,7,pointue,-10.207801,pointu,-13.707736,1
110,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très ronde . <eos>,9,ronde,rond,7,ronde,-10.458233,rond,-14.1579895,1
111,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très froide . <eos>,9,froide,froid,7,froide,-6.0270724,froid,-10.346198,1
112,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très chaude . <eos>,9,chaude,chaud,7,chaude,-5.612296,chaud,-9.807263,1
113,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très importante . <eos>,9,importante,important,7,importante,-4.737731,important,-8.894814,1
114,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très courte . <eos>,9,courte,court,7,courte,-6.5434885,court,-10.580889,1
115,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très dure . <eos>,9,dure,dur,7,dure,-6.025721,dur,-9.085083,1
116,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très claire . <eos>,9,claire,clair,7,claire,-6.0419087,clair,-8.965881,1
117,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très intéressante . <eos>,9,intéressante,intéressant,7,intéressante,-5.3079386,intéressant,-9.504452,1
118,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très brillante . <eos>,9,brillante,brillant,7,brillante,-4.249754,brillant,-8.764481,1
119,S_NOUN_7_ADJ_c,F,S,la lampe qui était ici n' est pas très compliquée . <eos>,9,compliquée,compliqué,7,compliquée,-8.301121,compliqué,-10.837982,1
120,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très verte . <eos>,9,verte,vert,7,verte,-9.866172,vert,-11.688806,1
121,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très bleue . <eos>,9,bleue,bleu,7,bleue,-12.043361,bleu,-12.5867,1
122,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très noire . <eos>,9,noire,noir,7,noire,-9.826561,noir,-12.764147,1
123,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très délicate . <eos>,9,délicate,délicat,7,délicate,-8.555219,délicat,-12.041826,1
124,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très pointue . <eos>,9,pointue,pointu,7,pointue,-9.214481,pointu,-12.858984,1
125,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très ronde . <eos>,9,ronde,rond,7,ronde,-10.131162,rond,-12.948163,1
126,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très froide . <eos>,9,froide,froid,7,froide,-6.6985683,froid,-9.971147,1
127,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très chaude . <eos>,9,chaude,chaud,7,chaude,-6.705597,chaud,-10.37188,1
128,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très importante . <eos>,9,importante,important,7,importante,-4.697303,important,-8.735096,1
129,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très courte . <eos>,9,courte,court,7,courte,-6.4787464,court,-9.702475,1
130,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très dure . <eos>,9,dure,dur,7,dure,-5.5059547,dur,-7.9002094,1
131,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très claire . <eos>,9,claire,clair,7,claire,-4.127403,clair,-7.81685,1
132,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très intéressante . <eos>,9,intéressante,intéressant,7,intéressante,-4.9165154,intéressant,-9.328778,1
133,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très brillante . <eos>,9,brillante,brillant,7,brillante,-4.8127017,brillant,-8.190083,1
134,S_NOUN_7_ADJ_c,F,S,la bouteille qui était ici n' est pas très compliquée . <eos>,9,compliquée,compliqué,7,compliquée,-7.6956635,compliqué,-10.305267,1
135,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très verte . <eos>,9,verte,vert,7,verte,-11.151234,vert,-12.811587,1
136,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très bleue . <eos>,9,bleue,bleu,7,bleue,-14.096069,bleu,-13.816898,0
137,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très noire . <eos>,9,noire,noir,7,noire,-11.77211,noir,-13.680593,1
138,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très délicate . <eos>,9,délicate,délicat,7,délicate,-9.41459,délicat,-12.626953,1
139,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très pointue . <eos>,9,pointue,pointu,7,pointue,-10.770739,pointu,-14.771946,1
140,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très ronde . <eos>,9,ronde,rond,7,ronde,-11.568842,rond,-15.592655,1
141,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très froide . <eos>,9,froide,froid,7,froide,-7.0725174,froid,-10.0914345,1
142,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très chaude . <eos>,9,chaude,chaud,7,chaude,-5.9980297,chaud,-9.710814,1
143,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très importante . <eos>,9,importante,important,7,importante,-4.985202,important,-9.278228,1
144,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très courte . <eos>,9,courte,court,7,courte,-8.320348,court,-12.770152,1
145,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très dure . <eos>,9,dure,dur,7,dure,-5.881642,dur,-9.391504,1
146,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très claire . <eos>,9,claire,clair,7,claire,-5.6137867,clair,-9.120331,1
147,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très intéressante . <eos>,9,intéressante,intéressant,7,intéressante,-6.062425,intéressant,-10.672562,1
148,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très brillante . <eos>,9,brillante,brillant,7,brillante,-6.6605706,brillant,-9.983817,1
149,S_NOUN_7_ADJ_c,F,S,la boisson qui était ici n' est pas très compliquée . <eos>,9,compliquée,compliqué,7,compliquée,-9.467742,compliqué,-11.581729,1
150,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très verte . <eos>,9,verte,vert,7,verte,-9.515915,vert,-11.590822,1
151,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très bleue . <eos>,9,bleue,bleu,7,bleue,-12.4402,bleu,-12.669123,1
152,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très noire . <eos>,9,noire,noir,7,noire,-10.358801,noir,-12.779974,1
153,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très délicate . <eos>,9,délicate,délicat,7,délicate,-8.388822,délicat,-11.381288,1
154,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très pointue . <eos>,9,pointue,pointu,7,pointue,-8.67963,pointu,-12.773891,1
155,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très ronde . <eos>,9,ronde,rond,7,ronde,-9.975727,rond,-13.406593,1
156,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très froide . <eos>,9,froide,froid,7,froide,-8.062355,froid,-10.541615,1
157,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très chaude . <eos>,9,chaude,chaud,7,chaude,-7.298497,chaud,-11.2355385,1
158,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très importante . <eos>,9,importante,important,7,importante,-4.9043016,important,-8.839898,1
159,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très courte . <eos>,9,courte,court,7,courte,-6.7972918,court,-10.360363,1
160,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très dure . <eos>,9,dure,dur,7,dure,-5.377929,dur,-7.87898,1
161,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très claire . <eos>,9,claire,clair,7,claire,-5.0444093,clair,-8.081028,1
162,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très intéressante . <eos>,9,intéressante,intéressant,7,intéressante,-5.8592157,intéressant,-10.453161,1
163,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très brillante . <eos>,9,brillante,brillant,7,brillante,-6.790473,brillant,-8.883664,1
164,S_NOUN_7_ADJ_c,F,S,la pomme qui était ici n' est pas très compliquée . <eos>,9,compliquée,compliqué,7,compliquée,-8.807975,compliqué,-10.74435,1
165,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très verte . <eos>,9,verte,vert,7,verte,-10.451269,vert,-12.0893,1
166,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très bleue . <eos>,9,bleue,bleu,7,bleue,-12.394332,bleu,-12.658489,1
167,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très noire . <eos>,9,noire,noir,7,noire,-10.856575,noir,-13.130552,1
168,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très délicate . <eos>,9,délicate,délicat,7,délicate,-8.083162,délicat,-11.709782,1
169,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très pointue . <eos>,9,pointue,pointu,7,pointue,-10.463349,pointu,-13.277004,1
170,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très ronde . <eos>,9,ronde,rond,7,ronde,-9.904991,rond,-13.8456955,1
171,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très froide . <eos>,9,froide,froid,7,froide,-7.141805,froid,-11.088627,1
172,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très chaude . <eos>,9,chaude,chaud,7,chaude,-6.208313,chaud,-10.310848,1
173,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très importante . <eos>,9,importante,important,7,importante,-5.2478437,important,-9.429964,1
174,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très courte . <eos>,9,courte,court,7,courte,-7.7190914,court,-10.7534895,1
175,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très dure . <eos>,9,dure,dur,7,dure,-5.9217024,dur,-8.78756,1
176,S_NOUN_7_ADJ_c,F,S,la tasse qui était ici n' est pas très claire . <eos>,9,claire,clair,7,claire,-4.881258,clair,-8.154944,1
